Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw
701,WC-2006,2006 fifa world cup,M-2006-57,Germany v Argentina,quarter-finals,not applicable,0,1,0,0,6/30/2006,,S-053,Olympiastadion,Berlin,Germany,T-29,Germany,DEU,T-03,Argentina,ARG,11,1,1,0,0,No,1,42,4,2,home team win,1,0,YES
465,WC-1994,1994 FIFA World Cup,M-1994-01,Germany v Bolivia,group stage,Group C,1,0,0,0,06-17-1994,14:00,S-182,Soldier Field,CHICAGO,United States,T-29,Germany,DEU,T-07,Bolivia,BOL,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,True
356,WC-1982,1982 FIFA World Cup,M-1982-48,Spain v England,second group stage,Group 2,1,0,0,0,07-05-1982,21:00,S-154,Estadio Santiago Bernabéu,Madrid,Spain,T-71,Spain,ESP,T-27,England,ENG,0x0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
363,WC-1986,1986 Fifa World Cup,M-1986-03,Canada v France,group stage,n/a,1,0,0,0,6/1/1986,n/a,S-098,Estadio Nou Camp,León,Mexico,T-12,CANADA,CAN,T-28,France,FRA,01,0,1,-1,1,0,0,0-0,0,0,Away Team Win,0,1,0
313,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,group stage,Group 3,1,false,0,0,6/15/1982,21:00,S-152,Nuevo Estadio,Elche,Spain,T-34,Hungary,HUN,T-26,El Salvador,NULL,101,10,1,9,-9,0,true,0-0,0,0,home team win,1,YES,0
319,WC-1982,1982 FIFA World Cup,M-1982-11,Czechoslovakia v Kuwait,group stage,Group 4,1,0,0,0,6/17/1982,17:15,S-161,Estadio José Zorrilla,VALLADOLID,spain,T-20,Czechoslovakia,csk,T-43,Kuwait,KWT,1:1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
44,WC-1938,1938 FIFA World Cup,M-1938-09,Switzerland v Germany,round of 16,not applicable,0,1,0,1,6/9/1938,18:00,S-045,NULL,Paris  ,France,T-73,Switzerland,Che,T-29,Germany,DEU,42,4,2,2,-2,True,0,0-0,0,0,H,1,0,0
381,WC-1986,1986 FIFA World Cup,M-1986-21,Poland v Portugal  ,group stage,Group F,1,YES,0,0,6/7/1986,16:00,S-102,Estadio Universitario,  Monterrey  ,Mexico,T-55,Poland,POL,T-56,Portugal,PRT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
183,WC-1966,1966 FIFA World Cup,M-1966-15,Soviet Union v Italy,grp stage,Group 4,1,0,0,0,7/16/1966,15:00,S-035,Roker Park,SUNDERLAND,England,T-70,Soviet Union,SUN,T-39,Italy,ITA,1 - 0,1,0,1,-1,0,0,0-0,0,0,H,1,0,0
717,WC-2010,2010 FIFA World Cup,M-2010-09,Netherlands v Denmark,GROUP STAGE,Group E,1,0,0,0,6/14/2010,13:30,S-131,Soccer City,Johannesburg,South Africa,T-46,Netherlands,NLD,T-21,Denmark,DNK,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,1.0
111,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,group stage,Group 1,1,0,0,0,6/11/1958,19:00,S-168,Olympia,  HELSINGBORG,SWEDEN,T-83,West Germany,DEU,T-20,Czechoslovakia,CSK,"(2,2)",2,2,0,0,0,0,0-0,0,0,draw,0,0,1
531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,1,0,0,0,15-06-1998,17:30,S-041,  Stade de Gerland,Lyon,  France  ,T-59,Romania,ROU,T-15,Colombia,COL  ,"(1,0)",1,0,1,-1,true,0,0-0,0,0,home team win,1,0,0
378,WC-1986,1986 FIFA WORLD CUP,M-1986-18,England v Morocco  ,group stage,Group F,1,0,0,0,6/6/1986,16:00,S-101,Estadio Tecnológico,Monterrey,Mexico,T-27,England,eng,T-45,Morocco,MA,0 : 0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
714,WC-2010,2010 FIFA World Cup,M-2010-06,Algeria v Slovenia,group stage,Group C,false,0,0,0,06-13-2010,13:30,S-133,Peter Mokaba Stadium,polokwane,    South Africa  ,T-01,Algeria,Dza,T-67,Slovenia,,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,NO,0
874,WC-2018,2018 FIFA World Cup,M-2018-38,Denmark v France,group stage,Group C,1,False,0,0,6/26/2018,17:00,S-117,Luzhniki Stadium,Moscow,Russia,T-21,Denmark,DNK,T-28,France,FRA,00,0,0,0,0,0.0,0,0-0,0,0,D,0,0,1
941,WC-2022,2022 FIFA World Cup,M-2022-41,Canada v Morocco,GROUP STAGE,Group F,1,0,0,0,12/1/2022,18:00,S-112,Al Thumama Stadium,Doha,Qatar,T-12,Canada,CAN,T-45,Morocco,MA,12,1,abc,-1,1,0,0,0-0,0,0,Away Team Win,0,1,0
732,WC-2010,2010 Fifa World Cup,M-2010-24,Netherlands v Japan,group stage,Group E,1,0,0,0,6/19/2010,13:30,S-129,Moses Mabhida Stadium,  Durban  ,South Africa  ,T-46,Netherlands,NLD,T-42,  Japan  ,JPN,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
293,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,Group Stage,n/a,1,1.0,0,0,6/11/1978,16:45,S-003,ESTADIO CHATEAU CARRERAS,Córdoba,Argentina,T-54,Peru,PER,T-36,Iran,IRN,4x1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,YES
437,WC-1990,1990 FIFA World Cup,M-1990-25,Argentina v Romania,group stage,Group B,1,0,0,0,18/06/1990,21:00,S-076,Stadio San Paolo,  Naples,Italy,T-03,Argentina,ARG,T-59,Romania,RO,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
837,WC-2018,2018 FIFA World Cup,M-2018-01,Russia v Saudi Arabia,group stage,,1,0,0,0,6/14/2018,18:00,S-117,Luzhniki Stadium,Moscow,Russia,T-60,Russia,RUS,T-61,Saudi Arabia,SAU,50,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
308,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,final,N/A,0,1,0,0,6/25/1978,15:00,S-002,ESTADIO MONUMENTAL,Buenos Aires,Argentina,T-03,Argentina,ARG,T-46,Netherlands,NLD,31,3,1,2,-2,1,0,0-0,0,0,home team win,1,0,0
290,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,group stage,Group 1,1,0,0,0,10.06.1978,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-39,Italy,ITA,01,0,1,-1,1,0,0,0-0,0,0,A,0,1,true
886,WC-2018,2018 FIFA World Cup,M-2018-50,Uruguay v Portugal,ROUND OF 16,not applicable,,1,0,0,6/30/2018,21:00,S-124,Fisht Olympic Stadium,Sochi,RUSSIA,T-81,Uruguay,Ury,T-56,Portugal,PRT,21,2,abc,1,-1,0,0,0-0,0,0,home team win,1,0,0
216,WC-1970,1970 FIFA World Cup,M-1970-16,West Germany v Bulgaria,group stage,Group 4,1,0,0,0,6/7/1970,12:00,S-098,Estadio Nou Camp,León,Mexico,T-83,West Germany,DEU,T-10,Bulgaria,BGR,52,5,2,3,-3,0,1,0-0,0,0,home team win,1,0,0
631,WC-2002,2002 FIFA World Cup,M-2002-51,Sweden v Senegal,round of 16,not applicable,No,1,0,0,6/16/2002,15:30,S-089,?ita Stadium,?ita,Japan,T-72,sweden,SWE,T-63,Senegal,SEN,12,1,2,-1,1,1,0,0-0,0,0,A,0,1,0
281,WC-1978,1978 FIFA World Cup,M-1978-11,West Germany v Mexico,group stage,Group 2,1,0,0,0,06-06-1978,16:45,S-003,Estadio Chateau Carreras,  Córdoba  ,Argentina,T-83,West Germany,DEU,T-44,  Mexico  ,MEX,60,6,0,6,-6,true,0,0-0,0,0,Home Team Win,1,0,0
674,WC-2006,2006 fifa world cup,M-2006-30,Togo v Switzerland,group stage,Group G,1,0,0,0,19/06/2006,15:00,S-055,Westfalenstadion,  Dortmund  ,Germany,T-74,Togo,TGO,T-73,Switzerland,CHE,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
451,WC-1990,1990 FIFA World Cup,M-1990-39,Brazil v Argentina,round-of-16,not applicable,0,1,0,0,6/24/1990,17:00,S-082,Stadio delle Alpi,TURIN,italy,T-09,Brazil,BRA,T-03,  Argentina  ,ARG,0 - 1,0,1,-1,1,0,1.0,0-0,0,0,away team win,0,1,0
299,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,second group stage,Group B,1,0,0,0,6/18/1978,13:45,S-005,Estadio Ciudad de Mendoza,    Mendoza  ,Argentina,T-54,  Peru  ,per,T-55,Poland,POL,01,0,1,-1,1,0,0,0-0,0,0,A,0,NO,0
786,WC-2014,2014 FIFA WORLD CUP,M-2014-14,Ghana v United States,group stage,Group G,1,0,0,0,06-16-2014,19:00,S-015,Arena das Dunas,Natal,Brazil,T-30,Ghana,GHA,T-80,United States,USA,1 - 2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
138,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,group stage,Group 2,1,0,0,0,19620530,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-73,Switzerland,CHE,31,3,1,2,-2,0,0,,0,0,home team win,1,0,0
306,WC-1978,1978 FIFA WORLD CUP,M-1978-36,Argentina v Peru,second group stage,Group B,1,0,0,0,21-06-1978,19:15,S-006,Estadio Gigante de Arroyito,Rosario  ,    Argentina  ,T-03,Argentina,ARG,T-54,Peru,PER,60,6,0,6,-6,0,0,0-0,0,0,home team win,1.0,0,0
808,WC-2014,2014 FIFA World Cup,M-2014-36,Croatia v Mexico,group stage,Group A,1,0,0,0,6/23/2014,17:00,S-018,Arena Pernambuco  ,Recife,Brazil,T-17,Croatia,HRV,T-44,Mexico,MEX,1x3,1,3,-2,2,0,0,0-0,0,0,away win,0.0,1,0
295,WC-1978,1978 FIFA World Cup,M-1978-25,Austria v Netherlands,second group stage,Group A,1,0,0,0,1978/06/14,13:45,S-003,NULL,Córdoba,argentina,T-05,Austria,AUT,T-46,NETHERLANDS,NLD,15,1,5,-4,4,YES,0,0-0,0,0,away team win,0,1,0
600,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,group stage,Group A,1,0,0,0,6/6/2002,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,FRANCE,FRA,T-81,Uruguay,URY,00,0,0,0,0,True,0,0-0,0,0,tie,0,0,1
582,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,group stage,Group E,1,Yes,0,0,6/1/2002,15:30,S-088,  Niigata Stadium  ,Niigata,Japan,T-58,Republic of Ireland,IRL,T-11,Cameroon,CMR,1 : 1,1,1,0,0,0,0,0-0,0,0,draw,1.0,0,True
30,WC-1934,1934 FIFA WORLD CUP,M-1934-12,Italy v Spain,quarter-finals,not applicable,0,1,1,0,5/31/1934,16:30,S-072,  Stadio Giovanni Berta  ,Florence,Italy,T-39,italy,ITA,T-71,Spain,NULL,11,1,1,0,0,true,,0-0,0,0,draw,0,0,1
166,WC-1962,1962 FIFA World Cup,M-1962-30,Czechoslovakia v Yugoslavia,semi finals,N/A,0,1,0,0,6/13/1962,14:30,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,Czechoslovakia,CSK,T-84,Yugoslavia,YUG,31,3,1,2,-2,0,1.0,0-0,0,0,home team win,1,0,0
249,WC-1974,1974 FIFA WORLD CUP,M-1974-17,  Australia v Chile,Group Stage,Group 1,1,0,0,0,6/22/1974,16:00,S-053,Olympiastadion,BERLIN,germany,T-04,australia,AUS,T-13,Chile,CHL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
311,WC-1982,1982 FIFA World Cup,M-1982-03,Brazil v Soviet Union,grp stage,Group 6,1,0,0,0,06-14-1982,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2 : 1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,
686,WC-2006,2006 FIFA World Cup,M-2006-42,Ghana v United States,GROUP STAGE,Group E,1,0,0,0,2006/06/22,16:00,S-066,frankenstadion,Nuremberg,Germany,T-30,Ghana,GHA,T-80,United States,usa,21,2,1,1,-1,0,0,0-0,0,0,Home Team Win,1,0,true
845,WC-2018,2018 FIFA World Cup,M-2018-09,Costa Rica v Serbia,group stage,Group E,1,0,0,0,6/17/2018,NULL,S-122,Samara Arena,samara,Russia,T-16,Costa Rica,CRI,T-64,serbia,SRB,0 - 1,0,1,-1,1,True,0,0-0,0,0,Away Team Win,0,1,0
343,WC-1982,1982 FIFA World Cup,M-1982-35,England v Kuwait,GROUP STAGE,n/a,1,0,0,0,1982/06/25,17:15,S-151,ESTADIO SAN MAMÉS,  Bilbao,Spain,T-27,England,ENG,T-43,Kuwait,KWT,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,true
606,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,group_stage,Group C,1,0,0,0,08.06.2002,20:30,S-143,jeju world cup stadium,SEOGWIPO,  South Korea,T-09,Brazil,BRA,T-14,China,CHN,4:0,4,0,4,-4,0,0,0-0,0,0,home team win,NO,Yes,0
527,WC-1998,1998 fifa world cup,M-1998-11,Argentina v Japan,group stage,Group H,1,0,0,0,6/14/1998,14:30,S-051,Stade de Toulouse,Toulouse,  France  ,T-03,Argentina,ARG,T-42,Japan,JPN,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
66,WC-1950,1950 FIFA World Cup,M-1950-13,Spain v England,group stage,Group 2,1,0,0,0,7/2/1950,15:00,S-020,Estádio do Maracanã,RIO DE JANEIRO,brazil,T-71,Spain,Esp,T-27,England,ENG,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0.0,Yes
632,WC-2002,2002 FIFA World Cup,M-2002-52,Spain v Republic of Ireland,Round of 16,not applicable,0,1,0,0,16/06/2002,20:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-71,SPAIN,ESP,T-58,Republic Of Ireland,IRL,11,1,1,0,0,1,1,32,3,2,home team win,No,0,0
893,WC-2018,2018 FIFA World Cup,M-2018-57,Uruguay v France,quarter-finals,not applicable,0,1,0,0,06.07.2018,17:00,S-119,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia  ,T-81,Uruguay,URY  ,T-28,France,FRA,"(0,2)",0,2,-2,2,0,0,0-0,0,0,away team win,0,YES,0
255,WC-1974,1974 FIFA World Cup,M-1974-23,Argentina v Haiti,grp stage,Group 4,1,0,0,0,6/23/1974,16:00,S-065,Olympiastadion,munich,Germany,T-03,ARGENTINA,ARG,T-32,Haiti,HTI,41,4,1,8,-4,0,NO,N/A,0,0,home team win,1,NO,0
719,WC-2010,2010 FIFA World Cup,M-2010-11,Italy v Paraguay,group_stage,Group F,1,0,0,0,14/06/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-39,Italy,ITA,T-53,Paraguay,PRY,1 : 1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
771,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,third-place match,not applicable,0,1,0,0,7/10/2010,20:30,S-134,,Port Elizabeth,South Africa  ,T-81,uruguay,URY,T-29,Germany,deu,2:3,2,3,-1,1,0,0,0-0,0,0,Away Team Win,0,1,0.0
222,WC-1970,1970 Fifa World Cup,M-1970-22,Italy v Israel,group stage,Group 2,1,0,0,0,11-06-1970,,S-106,La Bombonera,Toluca,Mexico,T-39,italy,ITA,T-38,Israel,ISR,00,0,0,0,0,0,0,0-0,0,0,draw,0,Yes,1
236,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,group stage,Group 2,1,0,0,0,06-14-1974,19:30,S-055,Westfalenstadion,n/a,Germany,T-85,Zaire,COD,T-62,Scotland,SCO,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
430,WC-1990,1990 Fifa World Cup,M-1990-18,West Germany v United Arab Emirates,group stage,Group D,1,0,0,0,6/15/1990,NULL,S-074,San Siro,  Milan  ,Italy,T-83,west germany,deu,T-79,United Arab Emirates,Are,5:1,5,1,4,-4,0,0,0-0,0,0,home team win,1,0,0
544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,6/21/1998,14:30,S-039,,  Lens  ,France,T-29,Germany,DEU,T-84,yugoslavia,,22,2,2,0,0,0,0,0-0,0,0,Tie,True,0,1
441,WC-1990,1990 Fifa World Cup,M-1990-29,Austria v United States,group stage,Group A,1,0,0,0,06-19-1990,21:00,S-071,Stadio Comunale,Florence,ITALY,T-05,Austria,AUT,T-80,United States,USA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
589,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,group stage,Group G,1,0,0,0,6/3/2002,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,Croatia,HRV,T-44,Mexico,MEX,0-1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,group stage,Group 2,1,0,0,0,06-20-1954,17:00,S-178,CHARMILLES STADIUM,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,Kor,70,7,,7,-7,0,0,0-0,0,0,home team win,1,0,0
250,WC-1974,1974 FIFA World Cup,M-1974-18,Scotland v Yugoslavia,group stage,Group 2,1,0,0,0,6/22/1974,16:00,S-057,Waldstadion,Frankfurt,Germany,T-62,Scotland,SCO,T-84,Yugoslavia,YUG,11,N/A,1,0,0,0,0,0-0,0,0,draw,0,0,1
579,WC-1998,1998 FIFA WORLD CUP,M-1998-63,Netherlands v Croatia,third-place match,not applicable,0,1,0,0,7/11/1998,21:00,S-045,Parc des Princes,Paris,France,T-46,Netherlands,NLD,T-17,Croatia,HRV,1 : 2,1,2,-1,1,0,0,0-0,0,0,A,0,1,0
410,WC-1986,1986 FIFA World Cup,M-1986-50,  Argentina v Belgium,semi-finals,not applicable,0,1,0,0,1986/06/25,16:00,S-099,N/A,Mexico City,Mexico,T-03,Argentina,ARG,T-06,Belgium,BEL,20,2,0,2,-2,0,0,0-0,0,0,H,1,0,0
72,WC-1950,1950 FIFA World Cup,M-1950-19,Brazil v Spain,final round,not applicable,1,0,0,0,07-13-1950,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-71,Spain,ESP,61,6,1,5,-5,0,0,0-0,0,0,home team win,1.0,0,0
95,WC-1954,1954 FIFA WORLD CUP,M-1954-20,Uruguay v England,QUARTER-FINALS,not applicable,0,1,0,0,06-26-1954,17:00,S-176,St. Jakob Stadium,BASEL,Switzerland,T-81,Uruguay,URY,T-27,England,ENG,4x2,4,2,2,-2,0,0,0-0,0,0,Home Win,1,0,No
34,WC-1934,1934 fifa world cup,M-1934-16,Germany v Austria,third-place match,not applicable,0,1,0,0,07/06/1934,18:00,S-075,Stadio Giorgio Ascarelli,Naples,Italy,T-29,Germany,DEU,T-05,Austria,AUT,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
645,WC-2006,2006 FIFA World Cup,M-2006-01,Germany v Costa Rica,grp stage,Group A,1,True,0,0,6/9/2006,18:00,S-064,Allianz Arena,Munich,Germany,T-29,Germany,DEU,T-16,Costa Rica,CRI,42,4,2,2,-2,0,NO,0-0,0,0,home team win,1,0,0
260,WC-1974,1974 FIFA World Cup,M-1974-28,Sweden v Poland,second group stage,n/a,1,0,0,0,26/06/1974,19:30,S-067,neckarstadion,Stuttgart,Germany,T-72,SWEDEN,SWE,T-55,Poland,POL,0 : 1,0,1,-1,1,0,0,0-0,0,0,away team win,0,true,0
205,WC-1970,1970 fifa world cup,M-1970-05,Belgium v El Salvador,group stage,Group 1,1.0,0,0,0,6/3/1970,16:00,S-099,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-26,El Salvador,SLV,30,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
799,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,group stage,Group F,1,0,0,0,6/21/2014,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-36,Iran,,1 : 0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
621,WC-2002,2002 FIFA World Cup,M-2002-41,Costa Rica v Brazil,group stage,Group C,1,0,0,0,13/06/2002,n/a,S-145,,Suwon,  South Korea,T-16,Costa Rica,CRI,T-09,Brazil,BRA,25,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0
366,WC-1986,1986 FIFA World Cup,M-1986-06,Morocco v Poland,group stage,Group F,1,0,0,0,6/2/1986,16:00,S-102,ESTADIO UNIVERSITARIO,Monterrey,Mexico,T-45,Morocco,MAR,T-55,Poland,POL,00,99,0,0,0,0,0,0-0,0,0,Draw,0,0,1
78,WC-1954,1954 FIFA World Cup,M-1954-03,Austria v Scotland,grp stage,Group 3,1,0,0,0,6/16/1954,18:00,S-181,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-62,  Scotland  ,SCO,10,1,0,1,-1,Yes,0,0-0,0,0,home team win,1,0,0
85,WC-1954,1954 fifa world cup,M-1954-10,Brazil v Yugoslavia,group stage,Group 1,1,0,0,0,19-06-1954,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,11,1,1,0,0,1,0,0-0,0,0,draw,0,0,1
398,WC-1986,1986 FIFA World Cup,M-1986-38,Soviet Union v Belgium,round of 16,not applicable,0,1,0,0,6/15/1986,16:00,S-098,ESTADIO NOU CAMP,León,  Mexico  ,T-70,Soviet Union,SUN,T-06,Belgium,BEL,3x4,3,4,-1,1,1,0,0-0,0,0,away team win,0,1,0
83,WC-1954,1954 FIFA World Cup,M-1954-08,England v Belgium,group stage,,1,0,0,0,6/17/1954,,S-176,St. Jakob Stadium,Basel,Switzerland,T-27,  England  ,ENG,T-06,Belgium,BEL,44,99,4,0,0,1,0,0-0,0,0,draw,0,0,1
526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,1,0,0,0,6/13/1998,21:00,S-048,Stade de France,Saint-Denis,FRANCE,T-46,Netherlands,NLD,T-06,Belgium,BEL,00,0,0,0,0,0,1.0,0-0,0,0,draw,0,0,1
440,WC-1990,1990 FIFA World Cup,M-1990-28,Yugoslavia v United Arab Emirates,Group Stage,Group D,1,0,0,0,19900619,17:00,S-069,Stadio Renato Dall'Ara,Bologna,Italy,T-84,Yugoslavia,YUG,T-79,United Arab Emirates,ARE,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
568,WC-1998,1998 FIFA World Cup,M-1998-52,Nigeria v Denmark,round of 16,not applicable,0,1,0,0,6/28/1998,21:00,S-048,Stade De France,Saint-Denis,France,T-48,Nigeria,NGA,T-21,  Denmark  ,DNK,1:4,1,4,-3,3,0,0,0-0,0,0,away team win,0,Yes,0
561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,6/26/1998,16:00,S-037,Stade Du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,10,1,0,1,-1,True,0,0-0,0,0,home team win,1,0,0
543,WC-1998,1998 FIFA World Cup,M-1998-27,  Netherlands v South Korea,grp stage,Group E,1,0,0,0,6/20/1998,21:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,Kor,50,5,0,5,-5,0,0,0-0,0,0,Home Win,1,0,false
889,WC-2018,2018 FIFA World Cup,M-2018-53,Brazil v Mexico,round of 16,not applicable,0,1,0,0,7/2/2018,18:00,S-122,Samara Arena,Samara,Russia,T-09,Brazil,BRA,T-44,Mexico,MEX,20,2,0,2,-2,0,false,0-0,0,0,HOME TEAM WIN,1.0,0,0
332,WC-1982,1982 FIFA World Cup,M-1982-24,Honduras v Northern Ireland,Group stage,Group 5,1,0,0,0,06-21-1982,21:00,S-163,  ESTADIO LA ROMAREDA,Zaragoza,Spain,T-33,Honduras,HND,T-50,Northern Ireland,NIR,11,1,1,0,0,1.0,No,0-0,0,0,draw,0,0,1
6,WC-1930,1930 FIFA World Cup,M-1930-06,Chile v Mexico,GROUP STAGE,Group 1,1,0,0,0,7/16/1930,,S-192,Estadio Gran Parque Central,Montevideo,Uruguay,T-13,Chile,CHL,T-44,  Mexico  ,MEX,3-0,3,0,3,-3,0,0,0-0,0,0,HOME TEAM WIN,1,0,1.0
480,WC-1994,1994 FIFA World Cup,M-1994-16,Italy v Norway,grp stage,Group E,1,0,0,0,6/23/1994,16:00,S-184,n/a,East Rutherford,United States,T-39,Italy,ITA,T-51,Norway,NOR  ,1-0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
105,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,Group Stage,Group 2,1,0,0,0,6/8/1958,19:00,S-170,Idrottsparken,Norrköping,SWEDEN,T-28,France,FRA,T-53,Paraguay,PRY,73,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0
98,WC-1954,1954 FIFA World Cup,M-1954-23,Hungary v Uruguay,semi-finals,not applicable,0,1,0,0,6/30/1954,18:00,S-179,stade olympique de la pontaise,Lausanne,Switzerland,T-34,Hungary,HUN,T-81,Uruguay,URY,4x2,4,2,2,-2,,Yes,0-0,0,0,home team win,1,0,0
834,WC-2014,2014 FIFA World Cup,M-2014-62,Netherlands v Argentina,semi-finals,not applicable,0,1,0,0,7/9/2014,17:00,S-022,Arena Corinthians  ,SÃO PAULO,Brazil,T-46,Netherlands,nld,T-03,Argentina,ARG,00,0,0,0,0,1,1,24,2,4,away team win,0,1,0
788,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico  ,group stage,Group A,0,0,0,0,6/17/2014,16:00,S-013,N/A,FORTALEZA,Brazil,T-09,Brazil,BRA,T-44,Mexico,MEX,0x0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
425,WC-1990,1990 FIFA World Cup,M-1990-13,Argentina v Soviet Union,group stage,Group B,1,0.0,0,0,6/13/1990,21:00,S-076,Stadio San Paolo  ,Naples,Italy,T-03,Argentina,ARG,T-70,Soviet Union,SUN  ,20,2,0,2,-2,0,0,0-0,0,0,Home Win,1,0,0
936,WC-2022,2022 fifa world cup,M-2022-36,Wales v England  ,group_stage,Group B,1,0,0,0,29/11/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-82,Wales,WAL,T-27,ENGLAND,ENG,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
282,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,group stage,Group 1,1,1.0,0,0,6/6/1978,19:15,S-002,  Estadio Monumental,N/A,  Argentina  ,T-03,Argentina,ARG,T-28,France,FRA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1.0,0,0
267,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,second group stage,Group A,1,,0,0,7/3/1974,19:30,S-055,Westfalenstadion,Dortmund,germany,T-46,Netherlands,NLD,T-09,brazil,N/A,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
